search_year,registry_id,fac_name,fac_city,fac_zip,fac_lat,fac_long,population_density,ozone_non_attainment,pm_non_attainment,lead_non_attainment,so2_non_attainment,naics_codes,air_source_classification,caa_evaluation_count,tri_tox_label,tri_tox,tri_units,tri_tox_rsei,tri_twpe_units,nei_tox_label,nei_tox,nei_units,nei_tox_rsei,nei_twpe_units,tri_cap_label,tri_cap,tri_cap_units,tri_cap_rsei,tri_twpe_cap_units,nei_cap_label,nei_cap,nei_cap_units,nei_cap_rsei,nei_twpe_cap_units,tri_hap_label,tri_hap,tri_hap_units,tri_hap_rsei,nei_hap_label,nei_hap,nei_hap_units,nei_hap_rsei,nei_twpe_hap_units,ghg_column_label,ghg_emission,ghg_units,nei_ghg_column_label,nei_ghg_emission,nei_ghg_units,camd_so2_label,camd_so2,camd_nox_label,camd_nox,camd_co2_label,camd_co2,camd_units,operating_status,formal_count,informal_count,total_actions,hpv_count,frv_count,AIR_OPERATING_STATUS_DESC,AIR_POLLUTANT_CLASS_DESC
2022,110008996088,SWEET OVATIONS LLC/TOMLINSON RD,PHILADELPHIA,19116,40.10475,-75.01579,3956.51,Y,Y,N,N,311421,80% Synthetic Minor Emissions,1.0,2022 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2020 NEI Air Toxics,176.2307536,Pounds,3726295.3296,TWPE,2022 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2020 NEI Criteria Pollutants,26976.8865856,Pounds,9693.8688,TWPE,2022 TRI HAPs,0.0,Pounds,0.0,2020 NEI HAPs,4.123368,Pounds,3716601.4608,TWPE,2022 GHG EMISSIONS,0.0,MTCO2e,2020 NEI GHG EMISSIONS,6442598.0,Pounds,2022 CAMD SO2,0,2022 CAMD NOx,0,2022 CAMD CO2,0,Pounds,Operating,0.0,0.0,0.0,0.0,0.0,Operating,Synthetic Minor Emissions
2022,110028717770,CITIZENS BANK PARK/PHILA,PHILADELPHIA,19148,39.904546,-75.166947,10024.78,Y,Y,N,N,711211,80% Synthetic Minor Emissions,1.0,2022 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2020 NEI Air Toxics,116.61085686,Pounds,3623319.3781776,TWPE,2022 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2020 NEI Criteria Pollutants,12467.742752,Pounds,3187.296,TWPE,2022 TRI HAPs,0.0,Pounds,0.0,2020 NEI HAPs,92.51610486,Pounds,3620132.0821776,TWPE,2022 GHG EMISSIONS,0.0,MTCO2e,2020 NEI GHG EMISSIONS,5865268.0,Pounds,2022 CAMD SO2,0,2022 CAMD NOx,0,2022 CAMD CO2,0,Pounds,Operating,0.0,0.0,0.0,0.0,0.0,Operating,Synthetic Minor Emissions
2022,110001224648,VEOLIA ENERGY - EDISON FACILITY,PHILADELPHIA,19107,39.949037,-75.155787,19184.4,Y,Y,N,N,221111|221330,Major Emissions,2.0,2022 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2020 NEI Air Toxics,361.2923647,Pounds,3573583.16644276,TWPE,2022 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2020 NEI Criteria Pollutants,74476.1780188,Pounds,20723.2324,TWPE,2022 TRI HAPs,0.0,Pounds,0.0,2020 NEI HAPs,1.0487459,Pounds,3552859.93404276,TWPE,2022 GHG EMISSIONS,0.0,MTCO2e,2020 NEI GHG EMISSIONS,11065230.0,Pounds,2022 CAMD SO2,0,2022 CAMD NOx,0,2022 CAMD CO2,0,Pounds,Operating,0.0,0.0,0.0,0.0,0.0,Operating,Major Emissions
2022,110071720030,GIRARD COLL/BOARDING SCH,PHILADELPHIA,19121,39.973053,-75.172911,18941.56,Y,Y,N,N,611110,,,2022 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2020 NEI Air Toxics,111.69810732,Pounds,3539039.85232826,TWPE,2022 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2020 NEI Criteria Pollutants,11084.2925938,Pounds,3104.0574,TWPE,2022 TRI HAPs,0.0,Pounds,0.0,2020 NEI HAPs,88.40551352,Pounds,3535935.79492826,TWPE,2022 GHG EMISSIONS,0.0,MTCO2e,2020 NEI GHG EMISSIONS,5597074.0,Pounds,2022 CAMD SO2,0,2022 CAMD NOx,0,2022 CAMD CO2,0,Pounds,,0.0,0.0,0.0,0.0,0.0,,
2022,110070061830,JEFFERSON HEALTH NORTHEAST/TORRESDALE HOSPITAL,PHILADELPHIA,19114,40.07201,-74.98102,5058.92,Y,Y,N,N,622110,,,2022 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2020 NEI Air Toxics,107.47199554,Pounds,3425972.408686568,TWPE,2022 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2020 NEI Criteria Pollutants,35518.58058272,Pounds,2979.80256,TWPE,2022 TRI HAPs,0.0,Pounds,0.0,2020 NEI HAPs,85.38261282,Pounds,3422992.606126568,TWPE,2022 GHG EMISSIONS,0.0,MTCO2e,2020 NEI GHG EMISSIONS,11786265.8,Pounds,2022 CAMD SO2,0,2022 CAMD NOx,0,2022 CAMD CO2,0,Pounds,,0.0,0.0,0.0,0.0,0.0,,
2022,110001212330,PHILADELPHIAN CONDOMINIUMS/PHILA,PHILADELPHIA,19130,39.96611,-75.17805,19825.18,Y,Y,N,N,531190,80% Synthetic Minor Emissions,1.0,2022 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2020 NEI Air Toxics,86.442712616,Pounds,3419237.445934776,TWPE,2022 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2020 NEI Criteria Pollutants,11497.67465664,Pounds,3005.30272,TWPE,2022 TRI HAPs,0.0,Pounds,0.0,2020 NEI HAPs,64.551855976,Pounds,3416232.143214776,TWPE,2022 GHG EMISSIONS,0.0,MTCO2e,2020 NEI GHG EMISSIONS,5456271.0,Pounds,2022 CAMD SO2,0,2022 CAMD NOx,0,2022 CAMD CO2,0,Pounds,Operating,1.0,0.0,1.0,0.0,0.0,Operating,Synthetic Minor Emissions
2022,110023737134,WILLIAM J GREEN JR FED BLDG/GSA,PHILADELPHIA,19106,39.95276,-75.14993,19641.11,Y,Y,N,N,921190,80% Synthetic Minor Emissions,2.0,2022 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2020 NEI Air Toxics,80.6620311,Pounds,3260739.79239778,TWPE,2022 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2020 NEI Criteria Pollutants,11685.51002222,Pounds,2070.51106,TWPE,2022 TRI HAPs,0.0,Pounds,0.0,2020 NEI HAPs,80.57200888,Pounds,3258669.28133778,TWPE,2022 GHG EMISSIONS,0.0,MTCO2e,2020 NEI GHG EMISSIONS,5160300.6,Pounds,2022 CAMD SO2,0,2022 CAMD NOx,0,2022 CAMD CO2,0,Pounds,Operating,0.0,0.0,0.0,0.0,0.0,Operating,Synthetic Minor Emissions
2022,110001052672,JOWITT AND RODGERS CO/STATE RD FAC,PHILADELPHIA,19114,40.04837,-74.9904,5929.99,Y,Y,N,N,327910,80% Synthetic Minor Emissions,1.0,2022 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2020 NEI Air Toxics,1294.8,Pounds,3058118.4,TWPE,2022 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2020 NEI Criteria Pollutants,12215.4,Pounds,0.0,TWPE,2022 TRI HAPs,0.0,Pounds,0.0,2020 NEI HAPs,1294.8,Pounds,3058118.4,TWPE,2022 GHG EMISSIONS,0.0,MTCO2e,2020 NEI GHG EMISSIONS,382248.2,Pounds,2022 CAMD SO2,0,2022 CAMD NOx,0,2022 CAMD CO2,0,Pounds,Operating,0.0,0.0,0.0,0.0,0.0,Operating,Synthetic Minor Emissions
2022,110001214347,MERCY HOSP OF PHILA/54TH ST,PHILADELPHIA,19143,39.95246,-75.23032,14603.92,Y,Y,N,N,622110,80% Synthetic Minor Emissions,1.0,2022 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2020 NEI Air Toxics,97.0400879,Pounds,2982346.02227816,TWPE,2022 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2020 NEI Criteria Pollutants,9026.43054436,Pounds,2798.52028,TWPE,2022 TRI HAPs,0.0,Pounds,0.0,2020 NEI HAPs,73.56114354,Pounds,2979547.50199816,TWPE,2022 GHG EMISSIONS,0.0,MTCO2e,2020 NEI GHG EMISSIONS,4665831.2,Pounds,2022 CAMD SO2,0,2022 CAMD NOx,0,2022 CAMD CO2,0,Pounds,Operating,1.0,0.0,1.0,0.0,0.0,Operating,Synthetic Minor Emissions
2022,110041601969,FEDERAL RESERVE BANK,PHILADELPHIA,19106,39.95276,-75.14993,19641.11,Y,Y,N,N,488119|522320,80% Synthetic Minor Emissions,1.0,2022 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2020 NEI Air Toxics,91.4435275,Pounds,2887645.37660064,TWPE,2022 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2020 NEI Criteria Pollutants,9405.45394656,Pounds,2587.57088,TWPE,2022 TRI HAPs,0.0,Pounds,0.0,2020 NEI HAPs,71.56718094,Pounds,2885057.80572064,TWPE,2022 GHG EMISSIONS,0.0,MTCO2e,2020 NEI GHG EMISSIONS,4548609.8,Pounds,2022 CAMD SO2,0,2022 CAMD NOx,0,2022 CAMD CO2,0,Pounds,Operating,1.0,0.0,1.0,0.0,0.0,Operating,Synthetic Minor Emissions
2022,110012692407,SUNOCO PARTNERS MKT & TERM FT MIFFLIN TERM,PHILADELPHIA,19153,39.871389,-75.2175,1632.89,Y,Y,N,N,486910,Major Emissions,3.0,2022 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2020 NEI Air Toxics,1.23002978,Pounds,2430286.07656408,TWPE,2022 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2020 NEI Criteria Pollutants,67704.2968202,Pounds,3386.0646,TWPE,2022 TRI HAPs,0.0,Pounds,0.0,2020 NEI HAPs,1.08280958,Pounds,2426900.01196408,TWPE,2022 GHG EMISSIONS,0.0,MTCO2e,2020 NEI GHG EMISSIONS,1656905.6,Pounds,2022 CAMD SO2,0,2022 CAMD NOx,0,2022 CAMD CO2,0,Pounds,Operating,0.0,0.0,0.0,0.0,0.0,,
2022,110001213197,COMMANDER NAVY REGION MIDATLANTIC,PHILADELPHIA,19111,40.04624,-75.09303,13485.1,Y,Y,N,N,928110,80% Synthetic Minor Emissions,1.0,2022 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2020 NEI Air Toxics,255.3195911,Pounds,2408383.18341664,TWPE,2022 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2020 NEI Criteria Pollutants,27057.84531804,Pounds,3471.51492,TWPE,2022 TRI HAPs,0.0,Pounds,0.0,2020 NEI HAPs,202.46507306,Pounds,2404911.66849664,TWPE,2022 GHG EMISSIONS,0.0,MTCO2e,2020 NEI GHG EMISSIONS,12965716.0,Pounds,2022 CAMD SO2,0,2022 CAMD NOx,0,2022 CAMD CO2,0,Pounds,Operating,0.0,0.0,0.0,0.0,0.0,Operating,Synthetic Minor Emissions
2022,110040631304,PHILA UNIV/COLL OF TEXTILE,PHILADELPHIA,19144,40.022344,-75.194219,10135.97,Y,Y,N,N,611210|611310,80% Synthetic Minor Emissions,1.0,2022 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2020 NEI Air Toxics,29.78630798,Pounds,1934978.762558636,TWPE,2022 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2020 NEI Criteria Pollutants,8039.99043,Pounds,3981.89,TWPE,2022 TRI HAPs,0.0,Pounds,0.0,2020 NEI HAPs,6.05627798,Pounds,1930996.872558636,TWPE,2022 GHG EMISSIONS,0.0,MTCO2e,2020 NEI GHG EMISSIONS,4498060.0,Pounds,2022 CAMD SO2,0,2022 CAMD NOx,0,2022 CAMD CO2,0,Pounds,Operating,1.0,2.0,3.0,0.0,1.0,Operating,Synthetic Minor Emissions
2022,110001035969,LASALLE UNIV,PHILADELPHIA,19141,40.03928,-75.15283,13165.24,Y,Y,N,N,611310,80% Synthetic Minor Emissions,1.0,2022 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2020 NEI Air Toxics,121.8814459392,Pounds,1906859.306408144,TWPE,2022 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2020 NEI Criteria Pollutants,6282.9736182,Pounds,4317.8186,TWPE,2022 TRI HAPs,0.0,Pounds,0.0,2020 NEI HAPs,45.4332277392,Pounds,1902541.487808144,TWPE,2022 GHG EMISSIONS,0.0,MTCO2e,2020 NEI GHG EMISSIONS,2889967.6,Pounds,2022 CAMD SO2,0,2022 CAMD NOx,0,2022 CAMD CO2,0,Pounds,Operating,0.0,0.0,0.0,0.0,0.0,Operating,Synthetic Minor Emissions
2022,110000880547,UNIV OF PA/PHILA,PHILADELPHIA,19104,39.952619,-75.192879,20739.16,Y,Y,N,N,611310,Major Emissions,2.0,2022 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2020 NEI Air Toxics,123.95390884,Pounds,1820783.182854352,TWPE,2022 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2020 NEI Criteria Pollutants,52757.301248,Pounds,1922.704,TWPE,2022 TRI HAPs,0.0,Pounds,0.0,2020 NEI HAPs,98.31706084,Pounds,1818860.478854352,TWPE,2022 GHG EMISSIONS,0.0,MTCO2e,2020 NEI GHG EMISSIONS,6358766.8,Pounds,2022 CAMD SO2,0,2022 CAMD NOx,0,2022 CAMD CO2,0,Pounds,Operating,0.0,0.0,0.0,0.0,0.0,Operating,Major Emissions
2022,110059936887,DREXEL UNIV/UNIV CITY CAMP,PHILADELPHIA,19104,39.955689,-75.190106,20840.31,Y,Y,N,N,611310,,,2022 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2020 NEI Air Toxics,92.84092172,Pounds,1758225.099851704,TWPE,2022 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2020 NEI Criteria Pollutants,7508.51103912,Pounds,3113.89976,TWPE,2022 TRI HAPs,0.0,Pounds,0.0,2020 NEI HAPs,44.1942826,Pounds,1755111.200091704,TWPE,2022 GHG EMISSIONS,0.0,MTCO2e,2020 NEI GHG EMISSIONS,3278402.8,Pounds,2022 CAMD SO2,0,2022 CAMD NOx,0,2022 CAMD CO2,0,Pounds,,0.0,0.0,0.0,0.0,0.0,,
2022,110012162827,CONVENT OF THE SISTERS OF ST. JOSEPH,PHILADELPHIA,19118,40.08525,-75.22926,2408.04,Y,Y,N,N,813110,80% Synthetic Minor Emissions,,2022 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2020 NEI Air Toxics,109.48828034,Pounds,1714352.132456216,TWPE,2022 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2020 NEI Criteria Pollutants,15963.39207936,Pounds,1840.82528,TWPE,2022 TRI HAPs,0.0,Pounds,0.0,2020 NEI HAPs,85.05280098,Pounds,1712511.307176216,TWPE,2022 GHG EMISSIONS,0.0,MTCO2e,2020 NEI GHG EMISSIONS,5402494.6,Pounds,2022 CAMD SO2,0,2022 CAMD NOx,0,2022 CAMD CO2,0,Pounds,Operating,0.0,0.0,0.0,0.0,0.0,Operating,Synthetic Minor Emissions
2022,110001218227,DOMESTIC LINEN SUPPLY CO INC,PHILADELPHIA,19124,40.00724,-75.09106,13916.22,Y,Y,N,N,812332,80% Synthetic Minor Emissions,1.0,2022 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2020 NEI Air Toxics,40.82669294,Pounds,1697529.11982918,TWPE,2022 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2020 NEI Criteria Pollutants,46858.5801332,Pounds,978.2636,TWPE,2022 TRI HAPs,0.0,Pounds,0.0,2020 NEI HAPs,40.78415974,Pounds,1696550.85622918,TWPE,2022 GHG EMISSIONS,0.0,MTCO2e,2020 NEI GHG EMISSIONS,2551319.6,Pounds,2022 CAMD SO2,0,2022 CAMD NOx,0,2022 CAMD CO2,0,Pounds,Operating,0.0,0.0,0.0,0.0,0.0,Operating,Synthetic Minor Emissions
2022,110041235044,PRESB MED CTR/PHILA,PHILADELPHIA,19104,39.9576,-75.19947,20010.48,Y,Y,N,N,622110,,,2022 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2020 NEI Air Toxics,58.99168354,Pounds,1677646.875751688,TWPE,2022 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2020 NEI Criteria Pollutants,7651.7466912,Pounds,1727.2976,TWPE,2022 TRI HAPs,0.0,Pounds,0.0,2020 NEI HAPs,41.74799234,Pounds,1675919.578151688,TWPE,2022 GHG EMISSIONS,0.0,MTCO2e,2020 NEI GHG EMISSIONS,2664269.6,Pounds,2022 CAMD SO2,0,2022 CAMD NOx,0,2022 CAMD CO2,0,Pounds,,0.0,0.0,0.0,0.0,0.0,,
2022,110004878552,ROXBOROUGH MEM HOSP/PHILA,PHILADELPHIA,19128,40.02876,-75.21043,7285.62,Y,Y,N,N,622110,80% Synthetic Minor Emissions,1.0,2022 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2020 NEI Air Toxics,109.92939876,Pounds,1566122.681596176,TWPE,2022 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2020 NEI Criteria Pollutants,8630.40581624,Pounds,1773.77352,TWPE,2022 TRI HAPs,0.0,Pounds,0.0,2020 NEI HAPs,87.49318252,Pounds,1564348.908076176,TWPE,2022 GHG EMISSIONS,0.0,MTCO2e,2020 NEI GHG EMISSIONS,5537748.8,Pounds,2022 CAMD SO2,0,2022 CAMD NOx,0,2022 CAMD CO2,0,Pounds,Operating,0.0,0.0,0.0,0.0,0.0,Operating,Synthetic Minor Emissions
2022,110058341851,FEDERAL BUR OF PRISONS/ PHILA COURT,PHILADELPHIA,19106,39.95298,-75.15171,19651.11,Y,Y,N,N,922110,,,2022 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2020 NEI Air Toxics,42.423835032,Pounds,1392181.616044036,TWPE,2022 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2020 NEI Criteria Pollutants,8627.4626794,Pounds,1185.6262,TWPE,2022 TRI HAPs,0.0,Pounds,0.0,2020 NEI HAPs,33.588355632,Pounds,1390995.989844036,TWPE,2022 GHG EMISSIONS,0.0,MTCO2e,2020 NEI GHG EMISSIONS,2141087.4,Pounds,2022 CAMD SO2,0,2022 CAMD NOx,0,2022 CAMD CO2,0,Pounds,,0.0,0.0,0.0,0.0,0.0,,
2022,110000818312,FOX CHASE CANCER CTR,PHILADELPHIA,19111,40.07355,-75.09028,8331.41,Y,Y,N,N,622310,80% Synthetic Minor Emissions,1.0,2022 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2020 NEI Air Toxics,142.167452852,Pounds,1338248.835763276,TWPE,2022 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2020 NEI Criteria Pollutants,14009.8226784,Pounds,2047.2032,TWPE,2022 TRI HAPs,0.0,Pounds,0.0,2020 NEI HAPs,109.537974452,Pounds,1336201.632563276,TWPE,2022 GHG EMISSIONS,0.0,MTCO2e,2020 NEI GHG EMISSIONS,7048910.2,Pounds,2022 CAMD SO2,0,2022 CAMD NOx,0,2022 CAMD CO2,0,Pounds,Operating,0.0,0.0,0.0,0.0,0.0,Operating,Synthetic Minor Emissions
2022,110010284922,FRIENDS HOSP/PHILA,PHILADELPHIA,19124,40.027854,-75.099857,15246.21,Y,Y,N,N,622110,80% Synthetic Minor Emissions,1.0,2022 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2020 NEI Air Toxics,97.4766044,Pounds,1323207.27370798,TWPE,2022 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2020 NEI Criteria Pollutants,9359.4047736,Pounds,1584.5928,TWPE,2022 TRI HAPs,0.0,Pounds,0.0,2020 NEI HAPs,77.4442308,Pounds,1321622.68090798,TWPE,2022 GHG EMISSIONS,0.0,MTCO2e,2020 NEI GHG EMISSIONS,4940541.0,Pounds,2022 CAMD SO2,0,2022 CAMD NOx,0,2022 CAMD CO2,0,Pounds,Operating,0.0,0.0,0.0,0.0,0.0,Operating,Synthetic Minor Emissions
2022,110001208979,NAZARETH HOSP/PHILA,PHILADELPHIA,19152,40.05884,-75.04375,10609.16,Y,Y,N,N,622110,80% Synthetic Minor Emissions,1.0,2022 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2020 NEI Air Toxics,85.6346308,Pounds,1203827.23302744,TWPE,2022 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2020 NEI Criteria Pollutants,10205.85438376,Pounds,1419.62648,TWPE,2022 TRI HAPs,0.0,Pounds,0.0,2020 NEI HAPs,68.00504704,Pounds,1202407.60654744,TWPE,2022 GHG EMISSIONS,0.0,MTCO2e,2020 NEI GHG EMISSIONS,4348780.2,Pounds,2022 CAMD SO2,0,2022 CAMD NOx,0,2022 CAMD CO2,0,Pounds,Operating,0.0,0.0,0.0,0.0,0.0,Operating,Synthetic Minor Emissions
2022,110070671709,PHILA EAGLES/LINCOLN FINANCIAL FIELD,PHILADELPHIA,19148,39.90134,-75.16529,8942.44,Y,Y,N,N,711211,,,2022 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2020 NEI Air Toxics,31.05474094,Pounds,1071183.635307592,TWPE,2022 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2020 NEI Criteria Pollutants,7030.29279392,Pounds,924.86016,TWPE,2022 TRI HAPs,0.0,Pounds,0.0,2020 NEI HAPs,24.22694702,Pounds,1070258.775147592,TWPE,2022 GHG EMISSIONS,0.0,MTCO2e,2020 NEI GHG EMISSIONS,1806959.4,Pounds,2022 CAMD SO2,0,2022 CAMD NOx,0,2022 CAMD CO2,0,Pounds,,0.0,0.0,0.0,0.0,0.0,,
2022,110004856040,KIRKBRIDE CTR/PSYCHIATRIC HOSP,PHILADELPHIA,19139,39.96111,-75.219447,16787.21,Y,Y,N,N,622210,80% Synthetic Minor Emissions,1.0,2022 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2020 NEI Air Toxics,66.924093324,Pounds,846604.578865556,TWPE,2022 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2020 NEI Criteria Pollutants,8676.2792,Pounds,69546.0,TWPE,2022 TRI HAPs,0.0,Pounds,0.0,2020 NEI HAPs,50.924093324,Pounds,777058.578865556,TWPE,2022 GHG EMISSIONS,0.0,MTCO2e,2020 NEI GHG EMISSIONS,3265913.4,Pounds,2022 CAMD SO2,0,2022 CAMD NOx,0,2022 CAMD CO2,0,Pounds,Operating,1.0,0.0,1.0,0.0,0.0,Operating,Synthetic Minor Emissions
2022,110040509982,PA CONV CTR/ARCH ST,PHILADELPHIA,19107,40.11978,-75.33464,3396.97,Y,Y,N,N,561439,80% Synthetic Minor Emissions,1.0,2022 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2020 NEI Air Toxics,54.4883734,Pounds,842044.54747868,TWPE,2022 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2020 NEI Criteria Pollutants,5978.3065296,Pounds,724.1808,TWPE,2022 TRI HAPs,0.0,Pounds,0.0,2020 NEI HAPs,48.4678438,Pounds,841320.36667868,TWPE,2022 GHG EMISSIONS,0.0,MTCO2e,2020 NEI GHG EMISSIONS,3107044.0,Pounds,2022 CAMD SO2,0,2022 CAMD NOx,0,2022 CAMD CO2,0,Pounds,Operating,0.0,0.0,0.0,0.0,0.0,Operating,Synthetic Minor Emissions
2022,110059916961,PHILA SHIP REPAIR/PHILA,PHILADELPHIA,19112,39.884062,-75.184375,4196.34,Y,Y,N,N,336611,,,2022 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2020 NEI Air Toxics,21.7358526,Pounds,670250.974847456,TWPE,2022 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2020 NEI Criteria Pollutants,51933.66861056,Pounds,4.84288,TWPE,2022 TRI HAPs,0.0,Pounds,0.0,2020 NEI HAPs,21.73564204,Pounds,670246.131967456,TWPE,2022 GHG EMISSIONS,0.0,MTCO2e,2020 NEI GHG EMISSIONS,1256030.6,Pounds,2022 CAMD SO2,0,2022 CAMD NOx,0,2022 CAMD CO2,0,Pounds,,0.0,0.0,0.0,0.0,0.0,,
2022,110001022768,PTR BALER AND COMPACTOR,PHILADELPHIA,19134,39.99368,-75.10398,12662.96,Y,Y,N,N,332999,80% Synthetic Minor Emissions,2.0,2022 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2020 NEI Air Toxics,4284.80302307,Pounds,431248.36704,TWPE,2022 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2020 NEI Criteria Pollutants,32533.0,Pounds,201.6,TWPE,2022 TRI HAPs,0.0,Pounds,0.0,2020 NEI HAPs,4280.00302307,Pounds,431046.76704,TWPE,2022 GHG EMISSIONS,0.0,MTCO2e,2020 NEI GHG EMISSIONS,957339.8,Pounds,2022 CAMD SO2,0,2022 CAMD NOx,0,2022 CAMD CO2,0,Pounds,Operating,0.0,0.0,0.0,0.0,0.0,Operating,Synthetic Minor Emissions
2022,110012516330,TEMPLE UNIVERSITY HOSPITAL EPISCOPAL DIVISION,PHILADELPHIA,19125,39.9909,-75.13088,16001.58,Y,Y,N,N,488119|622110,80% Synthetic Minor Emissions,2.0,2022 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2020 NEI Air Toxics,15.5627169,Pounds,392030.411675064,TWPE,2022 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2020 NEI Criteria Pollutants,2501.51774896,Pounds,480.82608,TWPE,2022 TRI HAPs,0.0,Pounds,0.0,2020 NEI HAPs,9.55276794,Pounds,391549.585595064,TWPE,2022 GHG EMISSIONS,0.0,MTCO2e,2020 NEI GHG EMISSIONS,613793.0,Pounds,2022 CAMD SO2,0,2022 CAMD NOx,0,2022 CAMD CO2,0,Pounds,Operating,0.0,0.0,0.0,0.0,0.0,Operating,Synthetic Minor Emissions
2022,110054889625,PA CONV CTR ANNEX/BROAD ST,PHILADELPHIA,19107,40.242057,-75.283204,2675.14,Y,Y,N,N,561439,80% Synthetic Minor Emissions,1.0,2022 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2020 NEI Air Toxics,26.6393206,Pounds,343915.07075932,TWPE,2022 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2020 NEI Criteria Pollutants,3483.1564224,Pounds,445.7152,TWPE,2022 TRI HAPs,0.0,Pounds,0.0,2020 NEI HAPs,20.6308982,Pounds,343469.35555932,TWPE,2022 GHG EMISSIONS,0.0,MTCO2e,2020 NEI GHG EMISSIONS,1328514.0,Pounds,2022 CAMD SO2,0,2022 CAMD NOx,0,2022 CAMD CO2,0,Pounds,Operating,0.0,0.0,0.0,0.0,0.0,Operating,Synthetic Minor Emissions
2022,110070666752,HCP INC/PHIL,PHILADELPHIA,19107,39.949685,-75.154413,19221.62,Y,Y,N,N,531120,80% Synthetic Minor Emissions,1.0,2022 TRI Air Toxics,0.0,Pounds,0.0,TWPE,2020 NEI Air Toxics,24.39492446,Pounds,318356.585959136,TWPE,2022 TRI Criteria Pollutants,0.0,Pounds,0.0,TWPE,2020 NEI Criteria Pollutants,2749.72407456,Pounds,352.71488,TWPE,2022 TRI HAPs,0.0,Pounds,0.0,2020 NEI HAPs,18.9894499,Pounds,318003.871079136,TWPE,2022 GHG EMISSIONS,0.0,MTCO2e,2020 NEI GHG EMISSIONS,1207715.6,Pounds,2022 CAMD SO2,0,2022 CAMD NOx,0,2022 CAMD CO2,0,Pounds,Operating,0.0,0.0,0.0,0.0,0.0,Operating,Synthetic Minor Emissions
